Suburb,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Propertycount
Richmond,1,330000,2.4,3121,1,1,1,0,43.7,14949
Richmond,2,927000,2.4,3121,2,1,2,0,,14949
Richmond,2,575500,2.4,3121,2,1,1,0,,14949
Ringwood East,3,1400000,21.3,3135,3,2,4,941,97,4407
Ringwood North,5,850000,19.9,3134,5,3,2,651,,3619
Ringwood North,4,1005000,19.9,3134,4,2,2,785,,3619
Ripponlea,2,558500,7.2,3185,2,1,1,1453,63,821
Roxburgh Park,3,393200,20.6,3064,3,1,1,400,,5833
Roxburgh Park,3,460000,20.6,3064,3,2,3,266,153,5833
Roxburgh Park,3,490000,20.6,3064,3,2,2,400,143,5833
Sandringham,4,1660000,15.2,3191,4,2,2,390,235,4497
Sandringham,4,1235000,15.2,3191,4,2,2,404,165,4497
Seabrook,4,590000,15.5,3028,4,2,2,531,,1793
Seaford,4,870000,35.4,3198,4,2,2,771,160,8077
Seaford,4,880000,35.4,3198,4,2,2,535,199,8077
Seaholme,1,312000,11,3018,1,1,0,0,,852
Seddon,2,945000,5.1,3011,2,1,1,126,65,2417
South Kingsville,3,730000,6.2,3015,3,2,2,340,135,984
South Melbourne,3,2200000,1.9,3205,3,2,1,195,,5943
South Melbourne,2,980000,1.9,3205,2,1,0,64,112,5943
South Morang,4,561000,20.5,3752,4,2,1,229,156,7969
South Morang,4,612000,20.5,3752,4,2,2,617,,7969
South Morang,3,690000,20.5,3752,3,2,4,806,,7969
South Yarra,2,1090000,2.7,3141,2,2,2,17200,,14887
South Yarra,2,570000,2.7,3141,2,1,1,0,64,14887
South Yarra,1,555000,2.7,3141,1,1,1,0,,14887
Southbank,2,732000,0.7,3006,2,1,0,3901,,8400
St Kilda,1,481000,5,3182,1,1,1,0,,13240
St Kilda,2,600000,5,3182,2,1,1,0,82,13240
Sunbury,2,360000,31.7,3429,2,1,1,143,112,14092
Sunbury,4,597000,31.7,3429,4,2,4,939,,14092
Sunbury,3,475000,31.7,3429,3,1,4,754,131,14092
Sunbury,3,495000,31.7,3429,3,2,2,563,150,14092
Sunshine West,3,695000,10.5,3020,3,1,0,694,113.6,6763
Sunshine West,3,760000,10.5,3020,3,1,2,1143,100,6763
Sunshine West,3,583500,10.5,3020,3,1,1,672,110,6763
Surrey Hills,3,1050000,10.2,3127,3,2,2,0,,5457
Sydenham,3,585000,18,3037,3,2,2,662,232,3640
Taylors Lakes,3,685000,15.5,3038,3,1,2,678,,5336
Taylors Lakes,3,693000,15.5,3038,3,2,3,723,,5336
Templestowe Lower,3,1245000,12.4,3107,3,2,2,779,135,5420
Templestowe Lower,6,2000000,12.4,3107,6,3,2,1054,235,5420
Thomastown,3,867000,15.3,3074,3,1,3,819,,7955
Thomastown,2,407000,15.3,3074,2,1,1,140,78,7955
Thomastown,3,590500,15.3,3074,3,1,1,585,,7955
Thornbury,3,1000000,7,3071,3,2,2,333,,8870
Thornbury,3,891000,7,3071,3,2,2,199,140,8870
Tullamarine,3,615500,12.9,3043,3,2,1,238,118,3296
Tullamarine,2,300000,12.9,3043,2,1,1,0,66.32,3296
Wantirna,4,908000,14.7,3152,4,2,1,815,,5424
Wantirna,4,850000,14.7,3152,4,2,3,785,,5424
Wantirna,4,1200000,14.7,3152,4,2,3,741,,5424
Wantirna South,5,1310000,14.7,3152,5,3,2,818,255,7082
Wantirna South,4,930000,14.7,3152,4,2,2,639,,7082
Watsonia,2,686000,14.5,3087,2,1,1,169,,2329
Watsonia North,4,755000,14.5,3087,4,1,2,613,,1442
Werribee,2,678000,14.7,3030,2,1,1,487,,16166
Werribee,4,645000,14.7,3030,4,2,2,555,237,16166
Werribee,4,482500,14.7,3030,4,2,0,533,170,16166
Werribee,3,394000,14.7,3030,3,2,4,287,137,16166
Werribee,3,597000,14.7,3030,3,1,1,672,,16166
West Footscray,4,1300000,6.4,3012,4,2,2,588,,5058
Westmeadows,4,821000,16.5,3049,4,3,2,544,264,2474
Westmeadows,3,635000,16.5,3049,3,2,1,691,177,2474
Wheelers Hill,5,1095000,16.7,3150,5,2,2,629,,7392
Whittlesea,3,601000,35.5,3757,3,2,1,972,149,2170
Williamstown,3,1050000,6.8,3016,3,1,0,179,115,6380
Williamstown,1,385000,6.8,3016,1,1,1,0,35.64,6380
Williamstown,3,1285000,6.8,3016,3,1,0,296,,6380
Windsor,2,560000,4.6,3181,2,1,1,0,61.6,4380
Wollert,3,525300,25.5,3750,3,2,2,400,,2940
Yarraville,2,750000,6.3,3013,2,1,2,269,,6543
Yarraville,6,2450000,6.3,3013,6,3,2,1087,388.5,6543
Aberfeldie,4,1436000,7.5,3040,4,3,3,511,187,1543
Albion,5,905000,10.5,3020,5,2,3,732,,2185
Alphington,4,1680000,5.7,3078,4,3,2,720,,2211
Altona,3,913000,11,3018,3,2,3,530,148,5301
Altona Meadows,3,590000,15.5,3028,3,1,2,459,,7630
Altona North,3,1070000,9.4,3025,3,1,3,693,134,5132
Armadale,4,5100000,6.3,3143,4,2,2,761,255,4836
Armadale,2,820000,6.3,3143,2,1,1,1501,,4836
Ascot Vale,3,985000,4.3,3032,3,1,,245,91,6567
Balaclava,2,600000,6.4,3183,2,1,1,2283,85,2952
Balwyn North,3,1785000,9.7,3104,3,2,3,683,,7809
Balwyn North,4,2650000,9.7,3104,4,2,2,996,,7809
Balwyn North,5,1951000,9.7,3104,5,3,3,711,,7809
Balwyn North,5,1950000,9.7,3104,5,3,2,743,0,7809
Bayswater,3,824000,23.2,3153,3,1,2,725,112,5030
Bentleigh East,4,1216000,13.8,3165,4,1,2,583,,10969
Bentleigh East,2,1575000,13.8,3165,2,1,5,587,,10969
Bentleigh East,3,1470000,13.8,3165,3,2,2,616,154,10969
Berwick,4,975000,35.2,3806,4,3,2,675,332,17093
Black Rock,4,1950000,17.3,3193,4,3,2,665,206,2866
Blackburn North,3,1160000,13.4,3130,3,2,1,583,,2867
Blackburn North,4,1375000,13.4,3130,4,1,3,757,150,2867
Blackburn North,3,1320000,13.4,3130,3,2,4,798,,2867
Box Hill,3,2831000,10.9,3128,3,1,3,1100,,4605
Box Hill,2,1820000,10.9,3128,2,1,2,701,94,4605
Briar Hill,2,610000,16.1,3088,2,1,1,180,,1390
Brighton,5,5500000,10.5,3186,5,5,2,830,,10579
Brighton East,4,2515000,10.3,3187,4,2,2,583,323,6938
Brighton East,2,817500,10.3,3187,2,1,1,111,95,6938
Brighton East,3,1590000,10.3,3187,3,2,3,594,,6938
Brighton East,3,1775000,10.3,3187,3,1,1,602,,6938
Broadmeadows,3,673000,14,3047,3,1,1,659,,4294
Brunswick,3,1200000,5.2,3056,3,2,1,249,,11918
Brunswick,2,800000,5.2,3056,2,1,0,140,90,11918
Brunswick East,2,1023000,4,3057,2,1,,154,76,5533
Bundoora,3,680000,12.1,3083,3,1,2,532,106,10175
Bundoora,3,814000,12.1,3083,3,1,2,542,0,10175
Bundoora,3,715000,12.1,3083,3,1,1,541,120,10175
Burnside,3,657500,14.8,3023,3,2,2,631,,1607
Burwood East,3,930000,14.7,3151,3,2,2,369,,4048
Camberwell,4,4060000,7.7,3124,4,3,2,947,,8920
Camberwell,2,692500,7.7,3124,2,1,1,145,72,8920
Carlton North,2,1520000,3.5,3054,2,1,1,193,106,3106
Caulfield East,4,1609000,8.4,3145,4,2,2,664,155,608
Cheltenham,3,1295000,17.9,3192,3,2,2,657,195,9758
Clayton South,2,575000,17.5,3169,2,1,2,914,89,4734
Clifton Hill,3,1436000,3.6,3068,3,2,,123,128,2954
Coburg,4,1055000,6.7,3058,4,1,1,560,,11204
Coburg,4,1080000,6.7,3058,4,1,1,452,,11204
Coburg,3,1210000,6.7,3058,3,1,4,460,141,11204
Coburg,2,631000,6.7,3058,2,2,1,1965,103,11204
Coburg North,4,926000,6.7,3058,4,1,5,565,,3445
Coolaroo,3,457000,17.4,3048,3,1,2,551,118,1124
Craigieburn,4,505000,20.6,3064,4,2,2,406,,15510
Croydon,4,730000,23,3136,4,2,2,655,184,11925
Croydon,3,1005000,23,3136,3,1,8,1082,,11925
Croydon Hills,3,790000,23,3136,3,2,2,659,131,1705
Croydon Hills,3,931000,23,3136,3,2,2,899,,1705
Croydon North,3,857000,23,3136,3,2,1,1007,250,2985
Dallas,3,477000,14,3047,3,1,1,627,97,2246
Dandenong,3,500000,24.7,3175,3,1,1,372,,10894
Dandenong,3,510000,24.7,3175,3,2,1,673,125,10894
Dandenong North,3,632000,24.7,3175,3,1,2,544,,8322
Diamond Creek,4,950000,21.8,3089,4,2,2,879,235,4258
Dingley Village,4,955000,22.2,3172,4,2,2,615,,3940
Doncaster,4,1375000,12.4,3108,4,2,3,652,218,9028
Doncaster,5,1820000,12.4,3108,5,3,2,630,,9028
Doncaster East,3,1482000,14.3,3109,3,1,3,713,,10999
Doncaster East,4,1470000,14.3,3109,4,2,2,775,,10999
Doncaster East,4,1175000,14.3,3109,4,2,2,723,235,10999
Doncaster East,3,1381000,14.3,3109,3,2,1,646,170,10999
Doncaster East,3,1620000,14.3,3109,3,2,1,848,,10999
Donvale,3,1171000,16.1,3111,3,2,2,247,,4790
Doreen,4,555000,25.9,3754,4,2,2,387,,7254
Eltham North,3,881017,18,3095,3,2,2,662,,2346
Elwood,2,670000,7.2,3184,2,1,0,643,,8989
Epping,4,652000,19.6,3076,4,1,5,548,,10926
Epping,3,557500,19.6,3076,3,1,2,654,,10926
Essendon,4,1185000,7.5,3040,4,3,1,205,168,9264
Essendon,4,2100000,7.5,3040,4,2,3,920,256,9264
Essendon,4,900000,7.5,3040,4,1,1,478,,9264
Essendon,3,1500000,7.5,3040,3,1,2,649,,9264
Essendon North,3,801000,8.2,3041,3,2,1,256,125,1308
Fairfield,3,1492000,5.7,3078,3,2,1,292,117,2970
Fawkner,2,515000,13.1,3060,2,1,2,177,84,5070
Ferntree Gully,3,760000,24.8,3156,3,1,2,944,104,10788
Fitzroy,3,2300000,2.1,3065,3,2,1,203,163,5825
Flemington,2,1090000,3.4,3031,2,1,2,263,,3593
Flemington,3,1500000,3.4,3031,3,1,2,241,119,3593
Footscray,3,810000,5.1,3011,3,2,2,121,,7570
Forest Hill,2,730000,15.4,3131,2,1,1,296,296,4385
Frankston,4,695000,38,3199,4,1,3,713,109,17055
Frankston,3,938000,38,3199,3,1,1,972,,17055
Frankston South,3,1155000,38,3199,3,2,2,2405,242,7566
Frankston South,4,1905000,38,3199,4,2,2,1471,180,7566
Gladstone Park,3,680000,12.9,3043,3,1,2,300,,3285
Gladstone Park,4,670000,12.9,3043,4,2,2,729,,3285
Gladstone Park,3,650000,12.9,3043,3,1,3,529,117,3285
Gladstone Park,4,670000,12.9,3043,4,2,3,213,156,3285
Glen Iris,3,1300000,7.3,3146,3,2,2,400,170,10412
Glen Iris,4,2825000,7.3,3146,4,2,2,728,,10412
Glen Iris,4,1770000,7.3,3146,4,3,2,276,,10412
Glen Iris,2,1910000,7.3,3146,2,1,1,848,,10412
Glen Iris,3,1850000,7.3,3146,3,1,1,645,,10412
Glen Iris,3,2152500,7.3,3146,3,2,2,656,,10412
Glen Iris,3,1160000,7.3,3146,3,2,2,203,,10412
Glen Waverley,2,791000,16.7,3150,2,1,1,310,,15321
Glen Waverley,3,1370000,16.7,3150,3,1,,652,,15321
Glenroy,3,815000,11.2,3046,3,1,1,697,,8870
Glenroy,4,835000,11.2,3046,4,1,3,649,122,8870
Glenroy,3,830000,11.2,3046,3,1,2,655,110,8870
Glenroy,3,815000,11.2,3046,3,1,3,760,,8870
Glenroy,3,780000,11.2,3046,3,1,3,618,116,8870
Gowanbrae,4,635000,12.9,3043,4,2,2,2679,4,1071
Greensborough,3,700000,16.1,3088,3,1,2,676,,8524
Greenvale,4,797000,20.4,3059,4,2,2,1057,195,4864
Hampton,4,2675000,13.8,3188,4,2,4,728,,5454
Hampton,4,1900000,13.8,3188,4,3,2,699,228,5454
Hampton,4,2260000,13.8,3188,4,2,2,766,,5454
Highett,2,832000,16,3190,2,1,1,254,,4794
Hoppers Crossing,5,610000,18.4,3029,5,2,2,650,,13830
Hoppers Crossing,4,555000,18.4,3029,4,1,2,570,,13830
Huntingdale,3,1080000,12.3,3166,3,1,3,594,,768
Kealba,5,750000,14,3021,5,2,4,647,207,1202
Keilor East,4,1010000,11.7,3033,4,1,2,612,,5629
Kew,4,3060000,5.4,3101,4,2,2,838,,10331
Kew,4,1690000,5.4,3101,4,2,4,350,168,10331
Kew East,4,1600000,7.3,3102,4,2,2,12300,,2671
Lalor,3,685000,16.3,3075,3,1,2,888,,8279
Lalor,4,715000,16.3,3075,4,2,2,500,,8279
Lalor,3,685500,16.3,3075,3,1,1,551,,8279
Maidstone,3,722000,6.4,3012,3,2,2,147,125,3873
Malvern East,3,1430000,8.4,3145,3,1,1,641,,8801
Maribyrnong,3,983000,4.3,3032,3,2,2,359,185,4918
Meadow Heights,4,560000,17.4,3048,4,3,2,572,,4704
Meadow Heights,3,482000,17.4,3048,3,2,2,452,140,4704
Melton,5,460000,31.7,3337,5,2,2,590,,3600
Melton,3,430000,31.7,3337,3,1,2,583,103,3600
Melton West,3,438000,31.7,3337,3,2,2,575,172,6065
Mentone,4,900000,20,3194,4,2,2,530,216,6162
Mentone,3,960500,20,3194,3,2,2,535,132,6162
Mentone,3,840000,20,3194,3,2,2,163,154,6162
Moonee Ponds,3,1210000,6.2,3039,3,2,0,411,114,6232
Moonee Ponds,4,1450000,6.2,3039,4,2,3,465,,6232
Moorabbin,4,1188000,14.3,3189,4,2,2,595,,2555
Mordialloc,2,1300000,21.5,3195,2,1,2,502,,3650
Mount Waverley,3,1800000,14.2,3149,3,2,2,786,,13366
Mulgrave,3,650000,18.8,3170,3,2,1,145,129,7113
Mulgrave,4,1105000,18.8,3170,4,3,2,650,224,7113
Newport,4,1180000,6.2,3015,4,1,,545,,5498
Newport,4,940000,6.2,3015,4,2,2,510,196,5498
Niddrie,2,1370000,10.4,3042,2,1,0,650,,2291
Niddrie,5,1215000,10.4,3042,5,2,2,647,,2291
Niddrie,2,1300000,10.4,3042,2,1,1,650,380,2291
North Melbourne,2,1100000,1.8,3051,2,1,0,129,,6821
North Melbourne,3,1425000,1.8,3051,3,1,3,163,,6821
North Melbourne,3,1550000,1.8,3051,3,2,1,173,,6821
Northcote,2,1386000,5.3,3070,2,1,0,270,,11364
Northcote,4,1700000,5.3,3070,4,3,4,422,,11364
Oakleigh,4,1150000,12.3,3166,4,2,2,1060,175,3224
Oakleigh South,3,1140000,15.5,3167,3,1,4,697,,3692
Ormond,5,2110000,11.4,3204,5,3,4,664,245,3578
Parkdale,4,1320000,21.5,3195,4,2,5,600,179,5087
Parkdale,2,672000,21.5,3195,2,1,1,158,,5087
Pascoe Vale,3,676000,8.5,3044,3,2,2,122,108,7485
Pascoe Vale,2,500000,8.5,3044,2,2,1,74,,7485
Pascoe Vale,3,1010000,8.5,3044,3,1,2,673,,7485
Pascoe Vale,4,1375000,8.5,3044,4,2,2,1031,,7485
Point Cook,3,540000,14.7,3030,3,2,2,353,135,15542
Port Melbourne,2,820000,3.5,3207,2,2,2,4604,,8648
Port Melbourne,3,1764000,3.5,3207,3,2,,131,133,8648
Port Melbourne,4,2625000,3.5,3207,4,3,2,202,,8648
Prahran,2,1400000,4.6,3181,2,1,0,212,,7717
Reservoir,4,750000,12,3073,4,1,6,953,,21650
Reservoir,3,861000,12,3073,3,2,3,488,135,21650
Reservoir,3,612500,12,3073,3,1,1,170,128,21650
Reservoir,3,906000,12,3073,3,1,2,741,,21650
Reservoir,3,758000,12,3073,3,1,2,558,,21650
Reservoir,4,900000,12,3073,4,1,4,646,119,21650
Reservoir,2,762000,12,3073,2,1,1,556,,21650
Richmond,4,2368000,2.4,3121,4,1,3,390,,14949
Ringwood,3,1120000,19.9,3134,3,1,2,669,106,7785
Roxburgh Park,4,570000,20.6,3064,4,2,2,504,0,5833
Roxburgh Park,3,515000,20.6,3064,3,2,2,532,,5833
South Melbourne,2,1137000,1.9,3205,2,1,,126,79,5943
South Yarra,2,860000,2.7,3141,2,1,1,644,,14887
Springvale,4,1080000,20.8,3171,4,2,3,795,,7412
Springvale South,4,850000,22.2,3172,4,2,2,584,,4054
St Albans,3,645000,14,3021,3,1,0,539,138,14042
Strathmore,3,1280000,8.2,3041,3,3,2,571,302,3284
Sunbury,4,570000,31.7,3429,4,2,2,693,174,14092
Sunbury,4,540000,31.7,3429,4,2,2,650,161,14092
Sunbury,3,482000,31.7,3429,3,2,4,664,138,14092
Sunbury,3,662000,31.7,3429,3,1,2,1050,,14092
Sunshine North,4,640000,10.5,3020,4,1,1,123,,4217
Sunshine North,2,732500,10.5,3020,2,1,3,630,,4217
Sunshine West,3,713500,10.5,3020,3,1,2,520,131,6763
Taylors Lakes,3,705000,15.5,3038,3,2,1,677,138,5336
Thornbury,3,1375000,7,3071,4,2,3,530,145,8870
Thornbury,3,900000,7,3071,3,2,2,120,0,8870
Tullamarine,3,782000,12.9,3043,3,2,6,650,,3296
Warrandyte,4,1420000,21.1,3113,4,3,2,1209,,2003
Werribee,4,630000,14.7,3030,4,2,2,720,163,16166
Werribee,4,490500,14.7,3030,4,2,2,586,,16166
Werribee,3,510000,14.7,3030,3,1,1,614,123,16166
West Footscray,3,660000,6.4,3012,3,2,2,134,,5058
West Melbourne,3,1460000,3.1,3003,3,1,1,219,,2230
Wheelers Hill,4,1223000,16.7,3150,4,3,2,872,,7392
Wheelers Hill,3,950000,16.7,3150,3,2,3,654,,7392
Wheelers Hill,5,1206000,16.7,3150,5,2,2,784,,7392
Wheelers Hill,4,1678000,16.7,3150,4,2,2,943,,7392
Williamstown,4,1630000,6.8,3016,4,3,2,400,,6380
Windsor,3,1525000,4.6,3181,3,2,2,150,,4380
Yarraville,3,890000,6.3,3013,3,1,,338,123,6543
Aberfeldie,3,1195000,7.5,3040,3,2,2,381,,1543
Airport West,3,1000001,10.4,3042,3,2,1,697,163,3464
Airport West,3,1064000,10.4,3042,3,1,1,767,,3464
Albion,3,675000,10.5,3020,3,1,1,284,,2185
Alphington,3,1170000,5.7,3078,3,1,1,268,126,2211
Altona,2,458000,11,3018,2,1,1,63,75,5301
Ascot Vale,3,870000,4.3,3032,3,2,3,388,92,6567
Ascot Vale,3,870000,4.3,3032,3,2,1,3215,178,6567
Ashburton,4,1550000,10.2,3147,4,2,2,670,,3052
Aspendale,3,780000,21.5,3195,3,1,2,292,91,2824
Aspendale Gardens,3,880000,21.5,3195,3,2,1,588,,2243
Attwood,3,640000,16.5,3049,3,2,2,607,,1130
Balwyn,5,2750000,7.9,3103,5,5,2,1235,397,5682
Balwyn North,4,1950000,9.7,3104,4,3,1,747,,7809
Balwyn North,4,2000000,9.7,3104,4,2,5,700,300,7809
Bayswater North,4,900000,23.2,3153,4,2,2,656,193,3598
Beaumaris,3,1750000,17.3,3193,3,2,2,782,,5366
Beaumaris,3,1354000,17.3,3193,3,1,2,612,124,5366
Bentleigh,3,1532000,11.4,3204,3,1,2,628,,6795
Bentleigh,4,2151000,11.4,3204,4,3,2,811,,6795
Black Rock,4,1720000,17.3,3193,4,2,2,659,,2866
Black Rock,4,2000000,17.3,3193,4,2,4,823,,2866
Blackburn,3,1390000,13.4,3130,3,2,3,698,194,5713
Blackburn North,4,1151000,13.4,3130,4,2,2,923,,2867
Braybrook,3,834500,8.6,3019,3,1,4,685,,3589
Broadmeadows,3,649000,14,3047,3,1,1,656,,4294
Broadmeadows,4,753000,14,3047,4,1,2,696,,4294
Brunswick West,3,875000,5.2,3055,3,1,1,275,106,7082
Brunswick West,4,1250000,5.2,3055,4,2,2,600,180,7082
Brunswick West,2,1225000,5.2,3055,2,1,2,501,495,7082
Bulleen,3,980000,10.8,3105,3,2,1,573,161,4480
Bundoora,4,758000,12.1,3083,4,3,2,331,331,10175
Burwood,4,1750000,10.4,3125,4,2,4,514,258,5678
Canterbury,4,3130000,8.4,3126,4,2,2,618,,3265
Carlton,3,1263000,1.6,3053,3,1,1,110,128,6786
Carlton,2,800000,1.6,3053,2,1,,117,,6786
Carlton North,2,1065000,3.5,3054,2,1,,4025,,3106
Carlton North,2,950000,3.5,3054,2,1,,97,,3106
Cheltenham,3,948000,17.9,3192,3,1,2,570,,9758
Clayton South,3,850000,17.5,3169,3,1,2,613,,4734
Clayton South,3,985000,17.5,3169,3,1,2,674,98,4734
Clayton South,3,1250500,17.5,3169,3,1,2,1226,,4734
Clayton South,3,805000,17.5,3169,3,1,1,539,,4734
Clifton Hill,2,1320000,3.6,3068,2,1,1,191,,2954
Coburg,3,1326000,6.7,3058,3,1,2,524,,11204
Collingwood,2,1250000,2,3066,2,2,2,909,,4553
Craigieburn,4,595000,20.6,3064,4,1,0,641,110,15510
Cremorne,2,1200000,2.4,3121,2,1,,160,,1123
Deer Park,3,589000,14.8,3023,3,2,2,544,125,6388
Derrimut,3,630000,14.7,3030,3,2,2,504,,2276
Diamond Creek,4,745000,21.8,3089,4,2,2,767,,4258
Dingley Village,4,952000,22.2,3172,4,2,3,681,168,3940
Doncaster,4,1255000,12.4,3108,4,2,1,670,,9028
Doncaster,5,1540500,12.4,3108,5,2,2,726,,9028
Doncaster East,3,1209000,14.3,3109,3,1,2,635,,10999
Doncaster East,5,1730000,14.3,3109,5,2,2,746,,10999
Doncaster East,5,1510000,14.3,3109,5,2,3,677,,10999
Doncaster East,4,1600000,14.3,3109,4,3,2,878,306,10999
Donvale,2,718500,16.1,3111,2,1,1,255,,4790
Doreen,3,481000,25.9,3754,3,2,1,359,150,7254
Eltham,2,566000,18,3095,2,1,1,845,,6990
Eltham North,4,950000,18,3095,4,2,2,651,198,2346
Elwood,3,1400000,7.2,3184,3,2,,225,122,8989
Elwood,2,1450000,7.2,3184,2,2,,213,,8989
Epping,3,375000,19.6,3076,3,1,1,167,,10926
Epping,3,641000,19.6,3076,3,2,2,535,148,10926
Epping,2,291000,19.6,3076,2,1,1,161,,10926
Essendon,3,993000,7.5,3040,3,2,2,595,169,9264
Ferntree Gully,4,820000,24.8,3156,4,2,2,728,,10788
Ferntree Gully,3,797000,24.8,3156,3,2,1,626,145,10788
Fitzroy,3,1750000,2.1,3065,3,1,,152,,5825
Flemington,3,820000,3.4,3031,3,1,0,185,98,3593
Flemington,2,1225000,3.4,3031,2,1,1,150,96,3593
Footscray,2,800000,5.1,3011,2,1,2,353,123,7570
Frankston,3,1010000,38,3199,3,2,2,306,125,17055
Frankston South,4,830000,38,3199,4,1,4,600,158,7566
Gisborne,3,690000,45.9,3437,3,2,2,2189,,3376
Gisborne,4,780000,45.9,3437,4,3,2,20200,189,3376
Gladstone Park,3,660000,12.9,3043,3,1,3,467,,3285
Gladstone Park,3,625000,12.9,3043,3,2,4,578,,3285
Glen Iris,3,2200000,7.3,3146,3,2,2,705,158,10412
Glen Iris,5,3000000,7.3,3146,5,3,2,775,,10412
Glen Iris,4,3200000,7.3,3146,4,3,2,858,,10412
Glen Iris,2,965000,7.3,3146,2,2,1,704,,10412
Glen Waverley,4,1790000,16.7,3150,4,2,2,742,164,15321
Glen Waverley,4,1170000,16.7,3150,4,3,2,725,,15321
Glen Waverley,4,1320000,16.7,3150,4,2,5,1021,,15321
Glen Waverley,5,1320000,16.7,3150,5,3,3,478,,15321
Glen Waverley,4,1152000,16.7,3150,4,2,2,734,,15321
Glenroy,3,932000,11.2,3046,3,1,1,639,,8870
Glenroy,2,605000,11.2,3046,2,1,2,378,92,8870
Greensborough,5,1000000,16.1,3088,5,2,2,900,192,8524
Hadfield,3,750000,11.2,3046,3,1,3,665,104,2606
Hampton,3,1850000,13.8,3188,3,1,2,697,,5454
Hawthorn,3,1670000,5.3,3122,3,3,2,107,,11308
Hawthorn East,3,2710000,6.2,3123,3,1,3,615,,6482
Hawthorn East,3,1768000,6.2,3123,3,2,2,304,,6482
Heathmont,4,1165000,21.3,3135,4,2,2,442,207,3794
Heathmont,4,920000,21.3,3135,4,2,2,655,,3794
Heathmont,5,932000,21.3,3135,5,2,2,543,200,3794
Heidelberg Heights,3,811000,8.8,3081,3,1,1,586,,2947
Highett,4,1550000,16,3190,4,2,2,613,187,4794
Hillside,4,805000,18,3037,4,3,2,970,,5556
Hoppers Crossing,3,510000,18.4,3029,3,1,2,600,129,13830
Hurstbridge,3,600000,26.1,3099,3,2,,785,,1345
Ivanhoe East,3,1535000,7.8,3079,3,2,1,697,128,1554
Keilor,3,678500,14.5,3036,3,1,2,539,104,2339
Keilor Downs,4,720000,15.5,3038,4,2,2,660,177,3656
Keilor East,4,1210000,11.7,3033,4,4,3,429,,5629
Keilor East,4,1188000,11.7,3033,4,2,2,612,202,5629
Keilor East,3,1031100,11.7,3033,3,1,1,602,,5629
Keilor East,3,1076500,11.7,3033,3,1,1,638,,5629
Keilor Lodge,3,680000,15.5,3038,3,2,2,651,,570
Kew,3,1950000,5.4,3101,3,1,3,706,,10331
Kew East,3,1700000,7.3,3102,3,1,2,579,,2671
Kew East,4,2000000,7.3,3102,4,1,1,704,,2671
Kew East,3,1655000,7.3,3102,3,2,1,822,,2671
Kew East,4,1980000,7.3,3102,4,2,3,846,,2671
Kingsville,3,915000,6.4,3012,3,2,4,463,,1808
Kingsville,3,1100000,6.4,3012,3,2,0,275,122,1808
Lalor,3,685000,16.3,3075,3,1,1,548,,8279
Lalor,3,741000,16.3,3075,3,1,1,672,,8279
Maidstone,2,865000,6.4,3012,2,1,2,327,131,3873
Malvern,3,1510000,5.9,3144,3,1,0,228,156,4675
Malvern East,4,2525000,8.4,3145,4,2,2,576,,8801
Malvern East,3,1902000,8.4,3145,3,2,2,728,,8801
Meadow Heights,3,473000,17.4,3048,3,1,2,501,129,4704
Melton South,4,410000,29.8,3338,4,1,2,578,104,4718
Mentone,3,875000,20,3194,3,2,2,165,19,6162
Mernda,4,720000,25.9,3754,4,2,2,573,245,5812
Middle Park,5,6400000,3,3206,5,2,1,553,308,2019
Middle Park,2,1500000,3,3206,2,1,1,194,,2019
Mill Park,3,710000,17.9,3082,3,2,2,585,,10529
Mill Park,4,757000,17.9,3082,4,2,3,800,270,10529
Mitcham,4,1200000,17.2,3132,4,3,2,367,334,6871
Mitcham,3,1237000,17.2,3132,3,2,2,534,187,6871
Mont Albert,2,850000,10.2,3127,2,1,1,2243,,2079
Moonee Ponds,3,1205000,6.2,3039,3,1,1,375,118,6232
Moonee Ponds,3,1240000,6.2,3039,3,2,2,784,172,6232
Mooroolbark,3,720000,26.5,3138,3,1,1,862,97,8280
Mulgrave,3,888000,18.8,3170,3,1,1,644,,7113
Murrumbeena,3,922000,10.1,3163,3,2,2,219,,4442
Newport,4,1567000,6.2,3015,4,2,2,409,181,5498
Newport,4,980000,6.2,3015,4,3,2,622,,5498
Niddrie,4,1370000,10.4,3042,4,3,2,634,251,2291
North Warrandyte,4,902000,21.1,3113,4,2,0,1457,147,1058
Northcote,3,1341500,5.3,3070,3,1,1,272,,11364
Northcote,4,1685000,5.3,3070,4,1,1,442,112,11364
Oakleigh,4,1495000,12.3,3166,4,2,1,581,179,3224
Oakleigh South,3,1110000,15.5,3167,3,1,2,704,120,3692
Ormond,3,1103000,11.4,3204,3,1,2,401,134,3578
Parkdale,4,1630000,21.5,3195,4,2,2,554,,5087
Parkdale,4,1230000,21.5,3195,4,2,2,787,,5087
Pascoe Vale,3,850000,8.5,3044,3,1,3,446,,7485
Port Melbourne,4,1631000,3.5,3207,4,3,2,362,,8648
Port Melbourne,3,1845000,3.5,3207,3,3,2,114,240,8648
Port Melbourne,3,1000000,3.5,3207,3,1,0,99,96,8648
Prahran,1,1475000,4.6,3181,1,1,4,192,,7717
Prahran,3,1650000,4.6,3181,3,1,0,435,200,7717
Preston,3,1072500,8.4,3072,3,1,2,588,,14577
Preston,3,920000,8.4,3072,3,1,2,465,,14577
